file,target_field,present
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PARENT_TBOT_CHILD_BLOCK_V1_20260305_224724\tbot_main_processes_after_test.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PARENT_TBOT_CHILD_BLOCK_V1_20260305_224724\tbot_main_processes_after_test.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PARENT_TBOT_CHILD_BLOCK_V1_20260305_224724\tbot_main_processes_after_test.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PARENT_TBOT_CHILD_BLOCK_V1_20260305_224724\tbot_main_processes_after_test.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PATCH_PRIMARY_RUNTIME_GUARD_V1_20260305_214925\tbot_main_processes_after_test.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\baseline_dryrun_report.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__json_sanity__json_sanity.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\checks__path_audit__legacy_path_hits.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\evidence_inventory.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\rollback_state.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\summary.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\BASELINE_DRYRUN_AUDIT_20260307_090603\tx_init.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\audit_inventory.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\install_health.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\INSTALL_PATCH_FRAMEWORK_V1_20260307_090345\patches_inventory.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\manifest.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\rollback_state.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\summary.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\LEGACY_PATH_REMEDIATION_20260307_091952\tx_init.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__json_sanity__json_sanity.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\checks__path_audit__literal_path_audit.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\patch_transactions\PATCH_FRAMEWORK_COMPILE_GATE_FIX_20260307_100012\parse_report.json,exit,0
